Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
22,113296137,446,210,308632,27510,1338,416,877.0,307.3,844,273,558.5,190.3,2966.9326,5.7901356,172707.5,284522.0,113296137,169356,113296137,172707.5,284522.0,113296137,169356,113296137,172707.5,284522.0,113296137,169356,1,0,0,0,8920,4200,3.93659,1.85355,273,1338,512.4,428.5,120471919.0,0,1,0,1,0,0,0,0,0.0,512.4,877.0,558.5,8920,0,0,0,0,0,0,446,308632,210,27510,32,0,445,20,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack - Brute Force
80,106977537,318,237,328812,271602,933,432,682.5,167.0,1324,75,699.5,416.3,5612.5241,5.188005,192752.3,77868.3,106977537,71489,106977537,192752.3,77868.3,106977537,71489,106977537,192752.3,77868.3,106977537,71489,1,0,0,0,6360,4740,2.97259,2.21542,75,1324,1081.8,103.1,5897268.6,0,0,0,1,0,0,0,0,1.0,1081.8,682.5,699.5,6360,0,0,0,0,0,0,318,328812,237,271602,256,0,317,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
35231,441,1,2,1272,1220,170,104,137.0,22.0,744,687,715.5,19.0,5650793.6508,6802.7210884,147.0,193.3,441,23,441,147.0,193.3,441,23,441,147.0,193.3,441,23,0,0,0,0,20,40,2267.5737,4535.14739,104,744,830.7,17.3,901.3,1,0,0,0,0,0,0,0,2.0,830.7,137.0,715.5,20,0,0,0,0,0,0,1,1272,2,1220,8192,65535,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
8080,66632539,93,121,117924,30250,681,337,509.0,114.7,1196,798,997.0,132.7,2223.7484,3.2116441,311367.0,501825.0,66632539,123699,66632539,311367.0,501825.0,66632539,123699,66632539,311367.0,501825.0,66632539,123699,0,0,0,0,1860,2420,1.39571,1.81593,337,1196,692.4,409.7,35919300.4,1,0,0,0,0,0,0,0,1.0,692.4,509.0,997.0,1860,0,0,0,0,0,0,93,117924,121,30250,256,512,92,20,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
3389,115816469,604,28,630576,30576,807,716,761.5,30.3,231,81,156.0,50.0,5708.6182,5.4569096,183253.9,200019.8,115816469,124480,115816469,183253.9,200019.8,115816469,124480,115816469,183253.9,200019.8,115816469,124480,1,0,0,0,12080,560,5.21515,0.24176,81,807,1046.1,949.4,569620253.2,0,1,0,1,1,0,0,0,0.0,1046.1,761.5,156.0,12080,0,0,0,0,0,0,604,630576,28,30576,64,0,603,20,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
445,431,1,1,558,1131,827,316,571.5,170.3,1308,743,1025.5,188.3,3918793.5035,4640.3712297,215.5,389.3,431,175,431,215.5,389.3,431,175,431,215.5,389.3,431,175,1,0,0,0,20,20,2320.18561,2320.18561,316,1308,844.5,286.5,164164.5,0,0,1,1,0,0,0,0,1.0,844.5,571.5,1025.5,20,0,0,0,0,0,0,1,558,1,1131,64,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
445,480,2,2,940,656,938,646,792.0,97.3,649,416,532.5,77.7,3325000.0,8333.3333333,120.0,189.4,480,35,480,120.0,189.4,480,35,480,120.0,189.4,480,35,1,0,0,0,40,40,4166.66667,4166.66667,416,938,399.0,71.0,20164.0,0,1,1,1,1,0,0,0,1.0,399.0,792.0,532.5,40,0,0,0,0,0,0,2,940,2,656,29,31,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
14136,67959069,68,180,61268,221940,1161,669,915.0,164.0,928,711,819.5,72.3,4167.332,3.6492554,274028.5,14989.8,67959069,27314,67959069,274028.5,14989.8,67959069,27314,67959069,274028.5,14989.8,67959069,27314,0,0,0,0,1360,3600,1.0006,2.64865,669,1161,1142.0,647.9,104094724.1,0,1,0,0,1,0,0,0,3.0,1142.0,915.0,819.5,1360,0,0,0,0,0,0,68,61268,180,221940,64,329,67,20,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
110,11037000,114,80,62814,84560,1369,266,817.5,367.7,1216,840,1028.0,125.3,13352.7227,17.5772402,56891.8,90189.7,11037000,20932,11037000,56891.8,90189.7,11037000,20932,11037000,56891.8,90189.7,11037000,20932,1,0,0,0,2280,1600,10.32889,7.24835,266,1369,759.7,112.1,2437569.7,1,1,0,1,0,0,0,0,1.0,759.7,817.5,1028.0,2280,0,0,0,0,0,0,114,62814,80,84560,128,256,113,20,0.0,0.0,0,0,0.0,0.0,0,0,Heartbleed
22,11327836,425,188,175100,151340,812,584,698.0,76.0,459,10,234.5,149.7,28817.5076,54.114484,18479.3,35040.8,11327836,18301,11327836,18479.3,35040.8,11327836,18301,11327836,18479.3,35040.8,11327836,18301,0,0,0,0,8500,3760,37.5182,16.59629,10,812,532.5,38.8,920942.3,0,0,1,0,1,0,0,0,0.0,532.5,698.0,234.5,8500,0,0,0,0,0,0,425,175100,188,151340,0,512,424,20,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
8080,80583349,267,76,59274,57228,388,290,339.0,32.7,240,3,121.5,79.0,1445.7329,4.2564625,234936.9,337643.5,80583349,114074,80583349,234936.9,337643.5,80583349,114074,80583349,234936.9,337643.5,80583349,114074,0,0,0,0,5340,1520,3.31334,0.94312,3,388,339.7,6.0,12204.4,1,1,0,0,0,0,0,0,0.0,339.7,339.0,121.5,5340,0,0,0,0,0,0,267,59274,76,57228,64,8192,266,20,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
53,17475059,442,105,560456,46305,619,193,406.0,142.0,856,184,520.0,224.0,34721.5423,31.3017541,31947.1,26102.3,17475059,4782,17475059,31947.1,26102.3,17475059,4782,17475059,31947.1,26102.3,17475059,4782,0,0,0,0,8840,2100,25.29319,6.00856,184,856,1109.3,939.9,483274681.5,0,1,0,0,1,0,0,0,0.0,1109.3,406.0,520.0,8840,0,0,0,0,0,0,442,560456,105,46305,128,8192,441,20,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
53,6,4,1,2808,1419,854,703,778.5,50.3,434,365,399.5,23.0,704500000.0,833333.3333333,1.2,0.9,6,1,6,1.2,0.9,6,1,6,1.2,0.9,6,1,0,0,0,0,80,20,666666.66667,166666.66667,365,854,845.4,277.8,385864.2,1,0,0,0,0,0,0,0,0.0,845.4,778.5,399.5,80,0,0,0,0,0,0,4,2808,1,1419,256,329,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
3389,3,3,3,1977,2424,1414,759,1086.5,218.3,270,21,145.5,83.0,1467000000.0,2000000.0,0.5,0.6,3,1,3,0.5,0.6,3,1,3,0.5,0.6,3,1,1,0,0,0,60,60,1000000.0,1000000.0,21,1414,733.5,74.5,33301.5,0,1,0,1,0,0,0,0,1.0,733.5,1086.5,145.5,60,0,0,0,0,0,0,3,1977,3,2424,512,512,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
21,134,1,2,130,522,1062,575,818.5,162.3,738,440,589.0,99.3,4865671.6418,22388.0597015,44.7,25.3,134,16,134,44.7,25.3,134,16,134,44.7,25.3,134,16,0,0,0,0,20,40,7462.68657,14925.37313,440,1062,217.3,130.7,51221.3,1,1,1,0,1,0,0,0,2.0,217.3,818.5,589.0,20,0,0,0,0,0,0,1,130,2,522,31,65535,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
25,7143362,194,76,29294,35720,415,18,216.5,132.3,963,266,614.5,232.3,9101.3167,37.7973285,26456.9,8654.3,7143362,15307,7143362,26456.9,8654.3,7143362,15307,7143362,26456.9,8654.3,7143362,15307,0,0,0,0,3880,1520,27.15808,10.63925,18,963,240.8,23.8,152938.8,1,0,1,0,1,0,0,0,0.0,240.8,216.5,614.5,3880,0,0,0,0,0,0,194,29294,76,35720,256,8192,193,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
443,15098271,738,75,216234,53625,231,52,141.5,59.7,581,184,382.5,132.3,17873.5035,53.8472253,18571.1,31012.0,15098271,16670,15098271,18571.1,31012.0,15098271,16670,15098271,18571.1,31012.0,15098271,16670,0,0,0,0,14760,1500,48.87977,4.96746,52,581,331.9,200.0,32523600.1,1,0,0,0,1,0,0,0,0.0,331.9,141.5,382.5,14760,0,0,0,0,0,0,738,216234,75,53625,32,8192,737,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS Slowhttptest
55464,455,3,0,1866,0,1433,249,841.0,394.7,807,382,594.5,141.7,4101098.9011,6593.4065934,151.7,179.1,455,27,455,151.7,179.1,455,27,0,0,0,0,0,0,0,0,0,60,0,6593.40659,0.0,249,1433,622.0,622.0,1160652.0,1,0,0,0,1,0,0,0,0.0,622.0,841.0,594.5,60,0,0,0,0,0,0,3,1866,0,0,256,8192,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,79752746,674,2,481236,178,1383,1274,1328.5,36.3,927,332,629.5,198.3,6036.3313,8.4761972,117977.4,223547.9,79752746,96248,79752746,117977.4,223547.9,79752746,96248,79752746,117977.4,223547.9,79752746,96248,1,0,0,0,13480,40,8.45112,0.02508,332,1383,712.2,711.6,342332543.4,0,0,0,1,1,0,0,0,0.0,712.2,1328.5,629.5,13480,0,0,0,0,0,0,674,481236,2,178,29,65535,673,20,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
445,12421987,409,130,165236,63830,856,91,473.5,255.0,42,13,27.5,9.7,18440.3671,43.3908037,23046.4,7510.4,12421987,13185,12421987,23046.4,7510.4,12421987,13185,12421987,23046.4,7510.4,12421987,13185,1,0,0,0,8180,2600,32.92549,10.46531,13,856,425.0,188.1,19078250.2,1,0,0,1,1,0,0,0,0.0,425.0,473.5,27.5,8180,0,0,0,0,0,0,409,165236,130,63830,64,31,408,20,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
445,89324623,99,188,107811,76892,1042,912,977.0,43.3,794,487,640.5,102.3,2067.7725,3.2129998,311235.6,167120.7,89324623,221810,89324623,311235.6,167120.7,89324623,221810,89324623,311235.6,167120.7,89324623,221810,0,0,0,0,1980,3760,1.10832,2.10468,487,1042,643.6,107.7,3330956.7,0,1,0,0,1,0,0,0,2.0,643.6,977.0,640.5,1980,0,0,0,0,0,0,99,107811,188,76892,29,0,98,20,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack - Sql Injection
21,45868217,475,346,237025,458796,1445,317,881.0,376.0,1014,539,776.5,158.3,15170.0032,17.8991043,55868.7,70345.4,45868217,34385,45868217,55868.7,70345.4,45868217,34385,45868217,55868.7,70345.4,45868217,34385,1,0,0,0,9500,6920,10.35575,7.54335,317,1445,847.5,270.1,59905452.4,0,1,1,1,0,0,0,0,1.0,847.5,881.0,776.5,9500,0,0,0,0,0,0,475,237025,346,458796,64,31,474,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
110,351,3,1,3333,875,645,582,613.5,21.0,97,70,83.5,9.0,11988603.9886,11396.011396,87.8,13.4,351,5,351,87.8,13.4,351,5,351,87.8,13.4,351,5,0,0,0,0,60,20,8547.00855,2849.00285,70,645,1052.0,614.5,1510441.0,0,1,1,0,1,0,0,0,0.0,1052.0,613.5,83.5,60,0,0,0,0,0,0,3,3333,1,875,64,329,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
50657,78593592,84,393,89964,12969,273,236,254.5,12.3,367,93,230.0,91.3,1309.6869,6.0691971,164766.4,277766.4,78593592,11864,78593592,164766.4,277766.4,78593592,11864,78593592,164766.4,277766.4,78593592,11864,1,0,0,0,1680,7860,1.06879,5.00041,93,367,215.8,161.4,12428155.2,0,1,0,1,1,0,0,0,5.0,215.8,254.5,230.0,1680,0,0,0,0,0,0,84,89964,393,12969,256,256,83,20,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
21,116949922,192,108,80448,17280,1277,531,904.0,248.7,1379,217,798.0,387.3,835.6397,2.5652005,389833.1,338218.4,116949922,9392,116949922,389833.1,338218.4,116949922,9392,116949922,389833.1,338218.4,116949922,9392,0,0,0,0,3840,2160,1.64173,0.92347,217,1379,325.8,210.6,13300654.1,0,1,0,0,0,0,0,0,1.0,325.8,904.0,798.0,3840,0,0,0,0,0,0,192,80448,108,17280,256,512,191,20,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack - XSS
80,40641126,634,315,493252,445410,1419,1413,1416.0,2.0,1382,808,1095.0,191.3,23096.3581,23.350731,42825.2,68917.8,40641126,5743,40641126,42825.2,68917.8,40641126,5743,40641126,42825.2,68917.8,40641126,5743,0,0,0,0,12680,6300,15.59996,7.75077,808,1419,989.1,50.4,2411861.9,0,0,0,0,0,0,0,0,0.0,989.1,1416.0,1095.0,12680,0,0,0,0,0,0,634,493252,315,445410,32,0,633,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS Slowhttptest
22,64574457,665,74,911050,36630,932,862,897.0,23.3,1282,1103,1192.5,59.7,14675.7719,11.4441535,87380.9,33364.6,64574457,39441,64574457,87380.9,33364.6,64574457,39441,64574457,87380.9,33364.6,64574457,39441,1,0,0,0,13300,1480,10.29819,1.14596,862,1282,1282.4,1183.2,1034655394.3,1,0,1,1,0,0,0,0,0.0,1282.4,897.0,1192.5,13300,0,0,0,0,0,0,665,911050,74,36630,31,8192,664,20,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
21,63282210,21,230,25998,114080,452,150,301.0,100.7,1166,802,984.0,121.3,2213.5447,3.9663596,252120.4,25677.0,63282210,2064,63282210,252120.4,25677.0,63282210,2064,63282210,252120.4,25677.0,63282210,2064,1,0,0,0,420,4600,0.33185,3.63451,150,1166,558.1,350.9,30910114.4,0,1,1,1,1,0,0,0,11.0,558.1,301.0,984.0,420,0,0,0,0,0,0,21,25998,230,114080,255,8192,20,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS Slowhttptest
110,79327949,743,313,1061747,312687,514,62,288.0,150.7,1081,38,559.5,347.7,17325.9742,13.3118278,75121.2,63403.0,79327949,41399,79327949,75121.2,63403.0,79327949,41399,79327949,75121.2,63403.0,79327949,41399,1,0,0,0,14860,6260,9.36618,3.94565,38,1081,1301.5,709.3,531336064.0,0,1,1,1,0,0,0,0,0.0,1301.5,288.0,559.5,14860,0,0,0,0,0,0,743,1061747,313,312687,65535,329,742,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
445,93618804,447,10,165390,5890,433,240,336.5,64.3,704,448,576.0,85.3,1829.547,4.881498,204855.2,95095.1,93618804,57593,93618804,204855.2,95095.1,93618804,57593,93618804,204855.2,95095.1,93618804,57593,1,0,0,0,8940,200,4.77468,0.10682,240,704,374.8,349.0,55667943.1,1,1,0,1,1,0,0,0,0.0,374.8,336.5,576.0,8940,0,0,0,0,0,0,447,165390,10,5890,65535,329,446,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
53,107341307,166,318,77024,183804,1454,176,815.0,426.0,1366,988,1177.0,126.0,2429.894,4.5089818,221779.6,57262.0,107341307,52293,107341307,221779.6,57262.0,107341307,52293,107341307,221779.6,57262.0,107341307,52293,1,0,0,0,3320,6360,1.54647,2.96251,176,1454,538.9,220.6,23557786.0,0,1,0,1,1,0,0,0,2.0,538.9,815.0,1177.0,3320,0,0,0,0,0,0,166,77024,318,183804,32,65535,165,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS Slowhttptest
8080,10,3,2,2313,2772,364,89,226.5,91.7,1031,65,548.0,322.0,508500000.0,500000.0,2.0,3.2,10,1,10,2.0,3.2,10,1,10,2.0,3.2,10,1,0,0,0,0,60,40,300000.0,200000.0,65,1031,1017.0,91.8,42136.2,1,0,0,0,0,0,0,0,1.0,1017.0,226.5,548.0,60,0,0,0,0,0,0,3,2313,2,2772,128,329,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,395,5,2,1745,2826,1095,213,654.0,294.0,1446,103,774.5,447.7,11572151.8987,17721.5189873,56.4,104.5,395,28,395,56.4,104.5,395,28,395,56.4,104.5,395,28,0,0,0,0,100,40,12658.22785,5063.29114,103,1446,653.0,154.4,166937.3,1,0,0,0,0,0,0,0,0.0,653.0,654.0,774.5,100,0,0,0,0,0,0,5,1745,2,2826,31,29,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,48538290,161,372,102718,539400,944,780,862.0,54.7,1036,1020,1028.0,5.3,13229.1022,10.9810214,91066.2,133421.4,48538290,13014,48538290,91066.2,133421.4,48538290,13014,48538290,91066.2,133421.4,48538290,13014,0,0,0,0,3220,7440,3.31697,7.66405,780,1036,1204.7,819.3,357769548.1,0,1,0,0,0,0,0,0,2.0,1204.7,862.0,1028.0,3220,0,0,0,0,0,0,161,102718,372,539400,256,512,160,20,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
445,126,4,2,2508,2068,390,43,216.5,115.7,544,381,462.5,54.3,36317460.3175,47619.047619,21.0,30.0,126,13,126,21.0,30.0,126,13,126,21.0,30.0,126,13,1,0,0,0,80,40,31746.03175,15873.01587,43,544,762.7,73.3,32266.7,1,0,0,1,0,0,0,0,0.0,762.7,216.5,462.5,80,0,0,0,0,0,0,4,2508,2,2068,255,512,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
445,114405914,529,349,412620,20940,946,149,547.5,265.7,20,16,18.0,1.3,3789.6642,7.6744284,130302.9,245918.8,114405914,11112,114405914,130302.9,245918.8,114405914,11112,114405914,130302.9,245918.8,114405914,11112,0,0,0,0,10580,6980,4.62389,3.05054,16,946,493.8,446.1,174730321.6,1,1,1,0,1,0,0,0,1.0,493.8,547.5,18.0,10580,0,0,0,0,0,0,529,412620,349,20940,0,31,528,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
25,7759104,647,365,900624,388360,645,429,537.0,72.0,823,697,760.0,42.0,166125.3671,130.4274308,7667.1,10746.1,7759104,7156,7759104,7667.1,10746.1,7759104,7156,7759104,7667.1,10746.1,7759104,7156,0,0,0,0,12940,7300,83.38592,47.04151,429,823,1273.7,506.2,259302772.4,1,1,0,0,1,0,0,0,1.0,1273.7,537.0,760.0,12940,0,0,0,0,0,0,647,900624,365,388360,8192,31,646,20,0.0,0.0,0,0,0.0,0.0,0,0,Heartbleed
22,59886481,660,105,761640,134190,1306,905,1105.5,133.7,1428,707,1067.5,240.3,14958.8018,12.7741685,78283.0,138979.7,59886481,53019,59886481,78283.0,138979.7,59886481,53019,59886481,78283.0,138979.7,59886481,53019,0,0,0,0,13200,2100,11.02085,1.75332,707,1428,1171.0,820.2,514632029.4,0,1,0,0,1,0,0,0,0.0,1171.0,1105.5,1067.5,13200,0,0,0,0,0,0,660,761640,105,134190,512,65535,659,20,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
80,28686962,96,261,112320,166779,1107,697,902.0,136.7,1301,327,814.0,324.7,9729.1236,12.4446778,80355.6,3764.1,28686962,70770,28686962,80355.6,3764.1,28686962,70770,28686962,80355.6,3764.1,28686962,70770,1,0,0,0,1920,5220,3.34647,9.09821,327,1301,781.8,152.5,8307514.5,1,0,0,1,0,0,0,0,3.0,781.8,902.0,814.0,1920,0,0,0,0,0,0,96,112320,261,166779,128,256,95,20,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack - Brute Force
445,47576608,127,24,174371,6120,959,305,632.0,218.0,1172,10,591.0,387.3,3793.6921,3.1738286,315076.9,285552.4,47576608,123782,47576608,315076.9,285552.4,47576608,123782,47576608,315076.9,285552.4,47576608,123782,1,0,0,0,2540,480,2.66938,0.50445,10,1172,1195.3,1114.2,187472841.1,0,1,0,1,0,0,0,0,0.0,1195.3,632.0,591.0,2540,0,0,0,0,0,0,127,174371,24,6120,512,128,126,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
21,168,5,1,3895,930,240,37,138.5,67.7,1457,871,1164.0,195.3,28720238.0952,35714.2857143,28.0,46.4,168,2,168,28.0,46.4,168,2,168,28.0,46.4,168,2,0,0,0,0,100,20,29761.90476,5952.38095,37,1457,804.2,494.2,1465204.2,0,0,1,0,1,0,0,0,0.0,804.2,138.5,1164.0,100,0,0,0,0,0,0,5,3895,1,930,29,329,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
21,54056688,603,286,664506,231088,580,510,545.0,23.3,1303,867,1085.0,145.3,16567.6817,16.4456986,60806.2,121188.2,54056688,45155,54056688,60806.2,121188.2,54056688,45155,54056688,60806.2,121188.2,54056688,45155,0,0,0,0,12060,5720,11.15496,5.29074,510,1303,1007.4,487.5,211306144.8,1,1,0,0,0,0,0,0,0.0,1007.4,545.0,1085.0,12060,0,0,0,0,0,0,603,664506,286,231088,31,65535,602,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
25,15845498,712,108,692064,104652,106,95,100.5,3.7,321,286,303.5,11.7,50280.2752,51.7497147,19323.8,14273.8,15845498,3891,15845498,19323.8,14273.8,15845498,3891,15845498,19323.8,14273.8,15845498,3891,1,0,0,0,14240,2160,44.9339,6.81582,95,321,971.6,716.4,420796168.0,1,0,0,1,1,0,0,0,0.0,971.6,100.5,303.5,14240,0,0,0,0,0,0,712,692064,108,104652,31,29,711,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
25,40926286,384,155,246528,154225,97,18,57.5,26.3,291,215,253.0,25.3,9792.0686,13.1700199,75930.0,7388.1,40926286,39998,40926286,75930.0,7388.1,40926286,39998,40926286,75930.0,7388.1,40926286,39998,1,0,0,0,7680,3100,9.38272,3.7873,18,291,743.5,171.2,15806760.3,1,0,0,1,0,0,0,0,0.0,743.5,57.5,253.0,7680,0,0,0,0,0,0,384,246528,155,154225,128,29,383,20,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack - Sql Injection
3389,214,4,2,4792,1852,731,386,558.5,115.0,973,854,913.5,39.7,31046728.972,28037.3831776,35.7,51.4,214,8,214,35.7,51.4,214,8,214,35.7,51.4,214,8,1,0,0,0,80,40,18691.58879,9345.79439,386,973,1107.3,490.0,1440600.0,0,1,1,1,0,0,0,0,0.0,1107.3,558.5,913.5,80,0,0,0,0,0,0,4,4792,2,1852,29,512,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
110,31248878,405,173,464535,16089,1413,907,1160.0,168.7,568,90,329.0,159.3,15380.5202,18.4966641,54063.8,93633.5,31248878,46347,31248878,54063.8,93633.5,31248878,46347,31248878,54063.8,93633.5,31248878,46347,0,0,0,0,8100,3460,12.96047,5.5362,90,1413,831.5,775.9,347930475.6,0,1,0,0,0,0,0,0,0.0,831.5,1160.0,329.0,8100,0,0,0,0,0,0,405,464535,173,16089,512,0,404,20,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
25,70028609,194,384,196716,395136,78,15,46.5,21.0,1348,1089,1218.5,86.3,8451.5744,8.2537695,121156.8,43554.3,70028609,2486,70028609,121156.8,43554.3,70028609,2486,70028609,121156.8,43554.3,70028609,2486,1,0,0,0,3880,7680,2.7703,5.48347,15,1348,1024.0,343.3,68115045.7,1,0,0,1,0,0,0,0,2.0,1024.0,46.5,1218.5,3880,0,0,0,0,0,0,194,196716,384,395136,8192,329,193,20,0.0,0.0,0,0,0.0,0.0,0,0,Heartbleed
22,79039885,47,251,4089,174696,935,184,559.5,250.3,849,24,436.5,275.0,2261.9593,3.7702484,265234.5,456016.8,79039885,166399,79039885,265234.5,456016.8,79039885,166399,79039885,265234.5,456016.8,79039885,166399,0,0,0,0,940,5020,0.59464,3.17561,24,935,599.9,572.5,97673652.5,1,1,0,0,0,0,0,0,5.0,599.9,559.5,436.5,940,0,0,0,0,0,0,47,4089,251,174696,64,31,46,20,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
3389,34299948,787,45,279385,28260,874,694,784.0,60.0,346,30,188.0,105.3,8969.2556,24.2565965,41225.9,50664.6,34299948,21318,34299948,41225.9,50664.6,34299948,21318,34299948,41225.9,50664.6,34299948,21318,1,0,0,0,15740,900,22.94464,1.31196,30,874,369.8,301.8,75797795.2,0,0,0,1,1,0,0,0,0.0,369.8,784.0,188.0,15740,0,0,0,0,0,0,787,279385,45,28260,31,512,786,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
445,34619355,385,61,56210,25254,530,242,386.0,96.0,1009,520,764.5,163.0,2353.1345,12.8829668,77621.9,116803.9,34619355,50469,34619355,77621.9,116803.9,34619355,50469,34619355,77621.9,116803.9,34619355,50469,1,0,0,0,7700,1220,11.12095,1.76202,242,1009,182.7,69.4,2148596.3,0,1,0,1,1,0,0,0,0.0,182.7,386.0,764.5,7700,0,0,0,0,0,0,385,56210,61,25254,29,8192,384,20,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack - XSS
56485,209,2,0,1182,0,1240,207,723.5,344.3,504,390,447.0,38.0,5655502.3923,9569.3779904,104.5,115.9,209,100,209,104.5,115.9,209,100,0,0,0,0,0,1,0,0,0,40,0,9569.37799,0.0,207,1240,591.0,591.0,698562.0,0,1,1,1,0,0,0,0,0.0,591.0,723.5,447.0,40,0,0,0,0,0,0,2,1182,0,0,512,128,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
110,192,5,1,2710,1100,907,568,737.5,113.0,925,42,483.5,294.3,19843750.0,31250.0,32.0,0.1,192,29,192,32.0,0.1,192,29,192,32.0,0.1,192,29,0,0,0,0,100,20,26041.66667,5208.33333,42,925,635.0,268.3,432016.7,1,0,0,0,1,0,0,0,0.0,635.0,737.5,483.5,100,0,0,0,0,0,0,5,2710,1,1100,64,512,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
445,113070205,648,108,802224,112860,616,46,331.0,190.0,330,273,301.5,19.0,8093.0604,6.6861115,149563.8,168433.2,113070205,78810,113070205,149563.8,168433.2,113070205,78810,113070205,149563.8,168433.2,113070205,78810,0,0,0,0,12960,2160,5.73095,0.95516,46,616,1210.4,911.9,628601487.4,0,1,0,0,1,0,0,0,0.0,1210.4,331.0,301.5,12960,0,0,0,0,0,0,648,802224,108,112860,32,65535,647,20,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack - Sql Injection
